calculated mean speed, polarisation, iid
0.510378, 0.818478, 3.53542
0.510378, 0.767773, 3.30415
0.475609, 0.355212, 4.96241
0.475609, 0.707323, 3.8081
0.475609, 0.691646, 3.53137
0.475609, 0.798037, 3.49217
0.475609, 0.716667, 3.49671
0.475609, 0.664098, 3.4453
0.475609, 0.689511, 3.58325
0.475609, 0.817236, 3.91987
0.475609, 0.845775, 3.85905
0.475609, 0.594783, 4.2283
0.440196, 0.30503, 5.38057
0.440196, 0.604855, 3.66998
0.440196, 0.776264, 3.4008
0.440196, 0.636961, 3.58587
0.440196, 0.643687, 3.60934
0.440196, 0.699309, 3.23674
0.440196, 0.884714, 3.724
0.440196, 0.555798, 3.84724
0.440196, 0.832619, 3.3131
0.440196, 0.722343, 3.76958
0.480707, 0.14097, 5.55515
0.480707, 0.638343, 3.60153
0.480707, 0.742362, 3.58883
0.480707, 0.759413, 3.85061
0.497629, 0.273615, 5.86142
0.497629, 0.665618, 3.27158
0.497629, 0.883079, 3.23782
0.497629, 0.870546, 3.554
0.497629, 0.74627, 3.67173
0.497629, 0.647222, 3.66918
0.497629, 0.463715, 3.22422
0.497629, 0.773672, 3.7672
0.497629, 0.834825, 4.36037
0.497629, 0.792811, 3.84903
0.536037, 0.300024, 6.14291
0.536037, 0.607456, 3.83752
0.536037, 0.655779, 4.36184
0.536037, 0.569524, 3.63006
0.536037, 0.758178, 3.81795
0.536037, 0.722306, 3.71246
0.536037, 0.773721, 4.09226
0.525054, 0.36081, 5.64426
0.525054, 0.667176, 3.52703
0.525054, 0.844547, 3.52203
0.525054, 0.840668, 3.98894
0.525054, 0.670157, 3.8678
0.525054, 0.636304, 2.96226
0.525054, 0.74464, 3.68271
0.525054, 0.579693, 3.49163
0.525054, 0.857373, 3.45938
0.525054, 0.790584, 3.50315
0.411003, 0.071428, 5.0588
0.411003, 0.580495, 3.15518
0.411003, 0.719856, 3.43029
0.411003, 0.784078, 3.22948
0.411003, 0.709137, 2.94751
0.411003, 0.656882, 3.62005
0.411003, 0.742393, 3.338
0.411003, 0.724194, 3.5941
0.411003, 0.833911, 3.41825
0.411003, 0.540512, 4.4617
0.499877, 0.35308, 4.8589
0.499877, 0.758159, 3.178
0.499877, 0.793753, 3.38861
0.499877, 0.799413, 3.47629
0.499877, 0.808285, 4.29154
0.499877, 0.820578, 3.2901
0.499877, 0.762364, 3.89785
0.499877, 0.904946, 3.51627
0.499877, 0.644873, 3.8276
0.499877, 0.798366, 3.63927
0.410473, 0.30854, 5.47831
0.410473, 0.712395, 3.46878
0.410473, 0.733662, 3.93474
0.410473, 0.624468, 3.34501
0.410473, 0.821759, 3.71841
0.410473, 0.840137, 3.11791
0.410473, 0.772162, 3.08016
0.410473, 0.807173, 4.12653
0.410473, 0.723976, 3.22545
0.410473, 0.708033, 3.46933
0.387527, 0.259977, 5.08679
0.387527, 0.840949, 3.77733
0.387527, 0.916496, 3.39231
0.387527, 0.719432, 3.6561
0.387527, 0.79977, 3.57384
0.387527, 0.62679, 3.43139
0.387527, 0.786254, 3.55974
0.387527, 0.722582, 4.04347
0.387527, 0.772141, 3.69159
0.519524, 0.195644, 5.72607
0.519524, 0.762873, 3.49098
0.519524, 0.768719, 3.7449
0.519524, 0.666894, 4.05862
0.519524, 0.820393, 3.85211
0.519524, 0.525362, 3.90534
0.519524, 0.706993, 3.96553
0.519524, 0.532868, 3.66575
0.519524, 0.829205, 3.53984
0.519524, 0.880591, 3.77785
0.547686, 0.114938, 4.63427
0.547686, 0.726911, 3.32791
0.547686, 0.82433, 3.49111
0.547686, 0.78558, 3.59923
0.547686, 0.702406, 3.45772
0.547686, 0.453748, 3.44053
0.547686, 0.736422, 3.50035
0.547686, 0.668439, 3.40458
0.547686, 0.821847, 3.52364
0.547686, 0.752065, 3.43425
0.450254, 0.220601, 5.6864
0.450254, 0.702712, 3.51939
0.450254, 0.797897, 3.50398
0.450254, 0.733919, 3.90985
0.450254, 0.752176, 3.61635
0.450254, 0.647932, 3.53542
0.450254, 0.436573, 3.80471
0.450254, 0.674157, 3.5189
0.450254, 0.79494, 3.40904
0.450254, 0.801525, 3.42131
0.278736, 0.043633, 5.50342
0.278736, 0.806043, 3.06977
0.278736, 0.624756, 3.43603
0.278736, 0.867567, 3.60279
0.278736, 0.723515, 3.14595
0.278736, 0.851735, 3.23306
0.278736, 0.955255, 3.65154
0.278736, 0.790892, 3.05034
0.278736, 0.699678, 3.53632
0.278736, 0.793598, 3.22847
0.380447, 0.237885, 4.79742
0.380447, 0.764074, 3.82019
0.380447, 0.496632, 3.54155
0.380447, 0.777468, 3.81377
0.380447, 0.822976, 3.54566
0.380447, 0.876127, 3.39377
0.380447, 0.812362, 3.93167
0.380447, 0.733213, 3.33077
0.380447, 0.774604, 3.56625
0.380447, 0.54551, 3.97823
0.434205, 0.135144, 4.75984
0.434205, 0.796004, 3.28949
0.434205, 0.828956, 3.8648
0.434205, 0.607206, 3.79387
0.434205, 0.605754, 3.64878
0.434205, 0.869367, 3.76051
0.434205, 0.789409, 3.71063
0.434205, 0.779595, 3.65038
0.434205, 0.761682, 3.7696
0.434205, 0.710505, 3.56449
0.556305, 0.099929, 4.96533
0.556305, 0.795901, 3.55687
0.556305, 0.669267, 3.81093
0.556305, 0.593677, 3.52688
0.556305, 0.450889, 4.08088
0.556305, 0.632735, 3.95105
0.556305, 0.840294, 3.7661
0.556305, 0.664936, 3.28343
0.556305, 0.701371, 3.74671
0.556305, 0.663578, 3.53889
0.503319, 0.288146, 5.36981
0.503319, 0.733767, 3.21836
0.503319, 0.705551, 4.30459
0.503319, 0.627035, 3.67335
0.503319, 0.6857, 3.18009
0.503319, 0.683764, 3.80898
0.503319, 0.595062, 3.66103
0.42721, 0.0299701, 5.57082
0.42721, 0.453475, 4.16808
0.42721, 0.83643, 3.8532
0.42721, 0.732053, 5.22536
0.42721, 0.768364, 3.92422
0.42721, 0.582689, 3.3948
0.42721, 0.88366, 4.11191
0.42721, 0.803374, 4.01289
0.42721, 0.557312, 3.51009
0.42721, 0.701732, 3.23345
0.415503, 0.112838, 4.44614
0.415503, 0.578846, 3.44657
0.415503, 0.790401, 3.44536
0.415503, 0.682864, 3.46521
0.415503, 0.711947, 4.26084
0.415503, 0.647328, 2.8928
0.415503, 0.855673, 4.21975
0.415503, 0.661418, 4.11211
0.4006, 0.299791, 5.14855
0.4006, 0.856604, 3.88483
0.4006, 0.784008, 3.36664
0.4006, 0.808564, 3.58773
0.4006, 0.817101, 3.08406
0.4006, 0.916084, 3.7534
0.4006, 0.759183, 3.74088
0.4006, 0.885862, 4.01009
0.4006, 0.662127, 3.27623
0.4006, 0.678812, 3.68497
0.44894, 0.19312, 5.20895
0.44894, 0.881103, 3.41732
0.44894, 0.837689, 3.26361
0.44894, 0.778925, 3.27844
0.44894, 0.692445, 3.19228
0.44894, 0.858127, 4.41407
0.44894, 0.779968, 3.88727
0.44894, 0.65752, 3.71271
0.44894, 0.944923, 3.7266
0.44894, 0.857217, 3.75328
0.454265, 0.381991, 5.53549
0.454265, 0.615155, 3.45651
0.454265, 0.727373, 3.73474
0.454265, 0.652317, 3.47205
0.454265, 0.80123, 3.98972
0.454265, 0.681157, 3.47949
0.454265, 0.748769, 3.51735
0.454265, 0.743747, 3.58714
0.454265, 0.909443, 3.29146
0.454265, 0.808598, 3.56579
0.410297, 0.231632, 5.82689
0.410297, 0.71842, 3.9431
0.410297, 0.783312, 3.88765
0.410297, 0.602388, 3.9026
0.410297, 0.788579, 3.61137
0.410297, 0.711285, 4.78883
0.410297, 0.796862, 3.15116
0.410297, 0.855966, 3.32924
0.410297, 0.885095, 4.91601
0.410297, 0.909883, 3.75586
0.490112, 0.0962559, 4.74371
0.490112, 0.687628, 3.44541
0.490112, 0.817017, 3.37067
0.490112, 0.809937, 3.38383
0.490112, 0.822729, 3.63517
0.490112, 0.832317, 3.8966
0.490112, 0.802103, 3.15521
0.490112, 0.739393, 3.41194
0.490112, 0.768391, 3.70452
0.490112, 0.758085, 3.77395
0.321731, 0.230769, 4.94929
0.321731, 0.791029, 4.06273
0.321731, 0.76946, 3.50404
0.321731, 0.621682, 3.92545
0.321731, 0.848368, 3.53089
0.321731, 0.753968, 3.75552
0.321731, 0.650104, 3.54053
0.321731, 0.754902, 3.74962
0.321731, 0.804504, 3.43084
0.321731, 0.799231, 3.55639
0.629748, 0.250427, 4.78211
0.629748, 0.830908, 4.41414
0.629748, 0.737709, 4.21461
0.629748, 0.625243, 4.32859
0.629748, 0.659204, 3.98808
0.629748, 0.394865, 3.93141
0.629748, 0.683831, 3.70162
0.629748, 0.772369, 4.55567
0.629748, 0.766272, 4.1042
0.629748, 0.661463, 3.81593
0.456592, 0.227465, 4.97746
0.456592, 0.686062, 4.24634
0.456592, 0.546943, 4.39325
0.456592, 0.819613, 3.605
0.456592, 0.747776, 3.61708
0.456592, 0.815082, 3.23462
0.456592, 0.626279, 4.27156
0.456592, 0.756211, 3.94181
0.456592, 0.680421, 3.01432
0.456592, 0.849152, 3.9674
0.434624, 0.502727, 5.45353
0.434624, 0.678652, 3.87177
0.434624, 0.743319, 3.30161
0.434624, 0.87042, 3.61397
0.434624, 0.546582, 3.68511
0.434624, 0.603382, 3.9917
0.434624, 0.757292, 3.56154
0.434624, 0.767951, 4.087
0.434624, 0.651359, 4.38067
0.434624, 0.678138, 5.85735
0.470548, 0.233324, 5.70375
0.470548, 0.845015, 3.35066
0.470548, 0.831219, 3.80198
0.470548, 0.549096, 3.87639
0.470548, 0.560142, 3.94338
0.470548, 0.794607, 3.89231
0.470548, 0.898868, 3.78363
0.470548, 0.711194, 3.87382
0.470548, 0.816219, 3.20217
0.470548, 0.777966, 3.84592
0.421141, 0.157195, 4.53109
0.421141, 0.645947, 3.62716
0.421141, 0.701131, 3.36437
0.421141, 0.672283, 3.14589
0.421141, 0.58399, 3.38391
0.421141, 0.808327, 3.28071
0.421141, 0.657638, 3.92778
0.421141, 0.674299, 3.62067
0.421141, 0.633519, 3.45994
0.421141, 0.908301, 3.42818
0.458926, 0.181271, 4.94418
0.458926, 0.846488, 4.12413
0.458926, 0.672325, 3.74426
0.458926, 0.577124, 3.6692
0.458926, 0.672951, 3.30323
0.458926, 0.486388, 3.52272
0.458926, 0.58032, 4.21751
0.458926, 0.869666, 4.83459
0.458926, 0.624032, 3.53845
0.458926, 0.596131, 4.14034
0.474011, 0.191535, 5.2049
0.474011, 0.777077, 3.88517
0.474011, 0.541384, 3.59371
0.474011, 0.91685, 3.74231
0.474011, 0.560171, 4.51541
0.474011, 0.713131, 3.69246
0.474011, 0.532928, 3.52587
0.474011, 0.690885, 3.33866
0.474011, 0.367824, 3.42093
0.474011, 0.617146, 3.95116
0.51787, 0.232098, 4.46711
0.51787, 0.874957, 3.50381
0.51787, 0.660997, 3.923
0.51787, 0.668115, 3.78805
0.447174, 0.347967, 5.73684
0.447174, 0.640562, 3.70804
0.447174, 0.675708, 3.23071
0.447174, 0.765346, 4.0808
0.447174, 0.768112, 3.99022
0.447174, 0.842159, 3.70707
0.447174, 0.681398, 3.60463
0.447174, 0.625847, 4.30944
0.447174, 0.74095, 3.46404
0.447174, 0.752862, 3.64174
0.393119, 0.452186, 5.0139
0.393119, 0.708514, 3.74351
0.393119, 0.72025, 3.09134
0.393119, 0.814577, 3.82538
0.393119, 0.688084, 3.93614
0.393119, 0.579658, 3.44558
0.393119, 0.622442, 4.14181
0.393119, 0.692768, 3.77878
0.393119, 0.74506, 4.20123
0.393119, 0.722611, 3.58877
0.445746, 0.0983381, 5.50926
0.445746, 0.889298, 3.62648
0.445746, 0.839403, 3.61856
0.445746, 0.616106, 3.66971
0.445746, 0.810639, 3.36756
0.445746, 0.822415, 3.81889
0.445746, 0.64687, 3.68122
0.445746, 0.479112, 4.42844
0.445746, 0.776173, 3.60752
0.445746, 0.698961, 3.92071
0.616709, 0.0710085, 5.66404
0.616709, 0.63398, 3.80043
0.616709, 0.802474, 3.72554
0.616709, 0.842228, 3.53225
0.616709, 0.654611, 4.08337
0.616709, 0.756668, 3.54617
0.616709, 0.831603, 4.00585
0.616709, 0.766012, 4.12037
0.526083, 0.2262, 4.63883
0.526083, 0.683589, 4.1718
0.526083, 0.804605, 3.69866
0.526083, 0.700517, 3.35432
0.526083, 0.646298, 4.10415
0.526083, 0.760162, 3.96865
0.526083, 0.71175, 3.51425
0.526083, 0.704184, 3.73859
0.526083, 0.813641, 4.00426
0.526083, 0.647506, 4.04943
0.502717, 0.278897, 5.98538
0.502717, 0.727886, 3.47911
0.502717, 0.684671, 3.34147
0.502717, 0.77366, 4.1154
0.502717, 0.744332, 3.31803
0.502717, 0.760722, 3.41358
0.502717, 0.76847, 3.69844
0.502717, 0.787625, 3.91694
0.502717, 0.772323, 4.55901
0.502717, 0.693701, 3.94321
0.436182, 0.358145, 5.13276
0.436182, 0.674472, 3.65336
0.436182, 0.619306, 3.39913
0.436182, 0.760431, 3.39995
0.436182, 0.751828, 3.74024
0.436182, 0.923978, 3.69218
0.436182, 0.658963, 3.69726
0.436182, 0.76911, 3.65719
0.436182, 0.837913, 3.26173
0.436182, 0.602403, 4.27377
0.479776, 0.455343, 5.22921
0.479776, 0.652045, 3.68624
0.479776, 0.630259, 3.51227
0.479776, 0.755804, 3.90682
0.479776, 0.42207, 4.08385
0.532935, 0.171273, 5.05496
0.532935, 0.622461, 4.07596
0.532935, 0.660038, 3.90741
0.532935, 0.78278, 4.17159
0.532935, 0.676792, 3.52249
0.532935, 0.650823, 3.29029
0.532935, 0.750339, 3.55017
0.532935, 0.3932, 4.6214
0.532935, 0.597764, 3.95594
0.532935, 0.704852, 4.52825
0.367772, 0.117622, 5.00783
0.367772, 0.85431, 3.19458
0.367772, 0.712915, 3.40939
0.367772, 0.866621, 3.48226
0.367772, 0.724936, 3.52499
0.367772, 0.772161, 4.56888
0.367772, 0.969068, 3.17796
0.367772, 0.78533, 3.10386
0.367772, 0.931696, 3.36723
0.367772, 0.685435, 3.27876
0.408443, 0.26372, 5.38557
0.408443, 0.824068, 3.89345
0.408443, 0.893885, 3.64399
0.408443, 0.546009, 3.19172
0.408443, 0.704628, 4.01027
0.408443, 0.735233, 3.70217
0.408443, 0.725311, 3.33758
0.408443, 0.66057, 3.25318
0.408443, 0.794989, 3.48547
0.408443, 0.730916, 3.39573
0.390347, 0.312091, 4.94848
0.390347, 0.632308, 3.82585
0.390347, 0.914265, 3.52681
0.390347, 0.853818, 3.70827
0.390347, 0.757575, 3.49196
0.390347, 0.706092, 3.11984
0.390347, 0.649829, 3.79483
0.390347, 0.624772, 3.2473
0.390347, 0.762186, 3.23838
0.390347, 0.594668, 3.20281
0.346236, 0.299405, 5.1125
0.346236, 0.867513, 3.70327
0.346236, 0.768724, 3.51455
0.346236, 0.905369, 3.22402
0.346236, 0.819262, 3.79231
0.346236, 0.812399, 3.78426
0.346236, 0.740414, 3.56911
0.346236, 0.828517, 3.4839
0.346236, 0.728133, 3.0869
0.346236, 0.906239, 3.99707
0.406522, 0.235137, 5.78329
0.406522, 0.806374, 3.36342
0.406522, 0.849612, 3.56852
0.406522, 0.914318, 4.69776
0.406522, 0.928494, 3.36964
0.406522, 0.616159, 3.90093
0.406522, 0.788073, 3.59883
0.406522, 0.847797, 3.40301
0.406522, 0.801121, 3.09487
0.406522, 0.784119, 3.90753
0.478174, 0.232884, 5.21902
0.478174, 0.741753, 3.6831
0.478174, 0.54704, 3.40581
0.478174, 0.559923, 3.65976
0.478174, 0.871115, 3.36067
0.478174, 0.831358, 3.46318
0.478174, 0.674668, 4.36197
0.478174, 0.753746, 3.48088
0.478174, 0.588321, 3.34
0.478174, 0.801656, 3.40959
0.438065, 0.234974, 5.30567
0.438065, 0.618807, 4.07391
0.438065, 0.759615, 3.7601
0.438065, 0.742341, 3.03109
0.438065, 0.90292, 4.12002
0.438065, 0.71592, 3.74953
0.438065, 0.792821, 3.34907
0.438065, 0.55129, 3.80005
0.438065, 0.713542, 3.62282
0.438065, 0.843855, 3.31393
0.401788, 0.394625, 4.78073
0.401788, 0.738959, 3.55825
0.401788, 0.892848, 3.56416
0.401788, 0.898515, 3.29807
0.401788, 0.754904, 3.37971
0.401788, 0.717673, 3.29004
0.401788, 0.716142, 3.2618
0.401788, 0.782323, 4.66196
0.401788, 0.685263, 4.14536
0.401788, 0.872823, 3.58058
0.606596, 0.0384713, 4.84657
0.606596, 0.825089, 3.95181
0.606596, 0.827936, 3.6337
0.583146, 0.16501, 5.28643
0.583146, 0.725688, 4.08303
0.583146, 0.562214, 13.4078
0.583146, 0.767527, 3.80651
0.583146, 0.684766, 3.61852
0.583146, 0.554497, 3.85355
0.583146, 0.543315, 4.32162
0.381831, 0.266058, 5.04566
0.381831, 0.757323, 3.55811
0.381831, 0.688612, 3.97093
0.381831, 0.606094, 3.46271
0.381831, 0.801843, 3.83409
0.381831, 0.528505, 3.87663
0.381831, 0.769358, 3.8347
0.381831, 0.698899, 3.73199
0.381831, 0.880232, 3.56767
0.381831, 0.603531, 3.15848
0.440356, 0.0328714, 5.08332
0.440356, 0.682232, 3.60155
0.440356, 0.852819, 3.47489
0.440356, 0.678201, 3.28178
0.440356, 0.444388, 4.39348
0.440356, 0.434754, 3.99887
0.440356, 0.669567, 3.94274
0.440356, 0.74026, 4.17052
0.440356, 0.723159, 3.24719
0.440356, 0.825672, 3.85098
0.447788, 0.117798, 5.28128
0.447788, 0.677559, 4.60091
0.447788, 0.594307, 3.78636
0.447788, 0.514059, 3.65809
0.471582, 0.0344788, 5.38216
0.471582, 0.548464, 4.18488
0.471582, 0.558071, 4.09681
0.471582, 0.710295, 3.59381
0.471582, 0.845517, 3.4662
0.471582, 0.85014, 3.50543
0.471582, 0.532654, 3.54212
0.471582, 0.60664, 4.16303
0.471582, 0.577173, 4.23118
0.471582, 0.822892, 3.52462
0.448552, 0.135391, 4.51354
0.448552, 0.716044, 3.86157
0.448552, 0.753519, 4.62883
0.448552, 0.789804, 3.78437
0.448552, 0.628256, 4.32226
0.448552, 0.677646, 2.83734
0.448552, 0.752611, 3.46327
0.448552, 0.687148, 3.38074
0.448552, 0.783754, 3.7705
0.448552, 0.907545, 3.54195
0.429971, 0.240529, 5.70222
0.429971, 0.597824, 4.20208
0.429971, 0.684584, 3.31825
0.429971, 0.84906, 4.22331
0.429971, 0.865143, 3.85663
0.432953, 0.219494, 6.12578
0.432953, 0.635496, 3.31653
0.432953, 0.717602, 3.55822
0.432953, 0.748277, 3.04013
0.432953, 0.821755, 3.61012
0.432953, 0.653222, 3.62055
0.432953, 0.614268, 4.56702
0.432953, 0.692075, 3.5162
0.432953, 0.749946, 3.24185
0.432953, 0.862242, 3.53408
0.392562, 0.161451, 4.99315
0.392562, 0.746387, 3.31277
0.392562, 0.594138, 3.75552
0.392562, 0.794639, 3.48767
0.392562, 0.843644, 3.74438
0.392562, 0.688355, 3.44607
0.392562, 0.589143, 3.36112
0.392562, 0.692837, 3.66694
0.392562, 0.600105, 4.07793
0.392562, 0.744926, 3.71495
0.406886, 0.310666, 5.40873
0.406886, 0.670399, 3.59281
0.406886, 0.725807, 4.04546
0.406886, 0.71863, 3.24323
0.406886, 0.718127, 3.50188
0.406886, 0.756793, 3.46611
0.406886, 0.787753, 3.37959
0.406886, 0.715145, 3.4199
0.406886, 0.599817, 3.7085
0.406886, 0.57855, 3.91911
0.498402, 0.0948792, 5.04635
0.498402, 0.876883, 3.50409
0.498402, 0.750164, 3.29082
0.498402, 0.627326, 3.5929
0.498402, 0.6999, 3.93057
0.498402, 0.73612, 3.92114
0.498402, 0.722508, 3.23291
0.498402, 0.843261, 3.76262
0.498402, 0.646238, 3.69525
0.498402, 0.819133, 3.30434
0.46744, 0.489875, 5.01201
0.46744, 0.778014, 3.64988
0.46744, 0.856716, 3.10266
0.46744, 0.663476, 4.04391
0.46744, 0.784176, 4.62192
0.46744, 0.774088, 3.11985
0.46744, 0.758939, 3.36331
0.46744, 0.459925, 3.33271
0.46744, 0.748781, 3.51149
0.46744, 0.731633, 3.60115
0.381738, 0.21864, 5.03721
0.381738, 0.763796, 3.84885
0.381738, 0.583644, 3.64612
0.381738, 0.768997, 4.15044
0.447406, 0.0967715, 4.67604
0.447406, 0.735935, 3.3308
0.447406, 0.658161, 3.07723
0.447406, 0.635653, 3.49569
0.447406, 0.642624, 3.87164
0.447406, 0.848825, 3.43834
0.447406, 0.829874, 3.57254
0.447406, 0.828167, 3.54901
0.447406, 0.689476, 3.61038
0.447406, 0.564126, 3.98301
0.45147, 0.19522, 4.90402
0.45147, 0.848856, 3.28205
0.45147, 0.667496, 3.65868
0.45147, 0.83144, 3.41317
0.45147, 0.391832, 3.59089
0.45147, 0.782794, 3.44192
0.45147, 0.535254, 4.26802
0.45147, 0.693842, 3.73594
0.45147, 0.609815, 3.81762
0.45147, 0.714332, 3.1443
0.54496, 0.0707923, 5.28531
0.54496, 0.334978, 3.33634
0.54496, 0.793853, 3.90005
0.54496, 0.811485, 3.37952
0.54496, 0.627392, 3.70549
0.54496, 0.587633, 3.86564
0.54496, 0.733024, 3.9028
0.54496, 0.827225, 4.33307
0.54496, 0.740386, 4.27986
0.54496, 0.809542, 4.06696
0.405803, 0.125878, 4.83253
0.405803, 0.860098, 3.27943
0.405803, 0.657521, 3.76758
0.410618, 0.11136, 5.29552
0.410618, 0.50326, 3.80869
0.410618, 0.611269, 3.6236
0.410618, 0.724597, 10.0399
0.410618, 0.799353, 3.77857
0.410618, 0.75661, 3.89316
0.410618, 0.67626, 4.44636
0.372186, 0.19564, 5.04164
0.372186, 0.813926, 3.56428
0.372186, 0.590023, 4.07209
0.372186, 0.6118, 4.85622
0.372186, 0.712522, 3.50533
0.372186, 0.785594, 3.4856
0.372186, 0.561878, 3.33767
0.372186, 0.598356, 3.65596
0.372186, 0.769323, 3.96264
0.397705, 0.302058, 5.73646
0.397705, 0.825078, 3.46116
0.397705, 0.790071, 3.29247
0.397705, 0.864553, 5.15262
0.397705, 0.686308, 3.58837
0.397705, 0.629053, 3.64135
0.397705, 0.773392, 3.84861
0.584325, 0.0431462, 5.7012
0.584325, 0.634007, 4.19095
0.584325, 0.760994, 4.13494
0.584325, 0.757917, 4.15071
0.584325, 0.801851, 3.71761
0.584325, 0.468235, 3.4255
0.584325, 0.79528, 3.5677
0.584325, 0.84175, 4.18738
0.584325, 0.802871, 3.64302
0.584325, 0.717304, 3.57967
0.473035, 0.294954, 4.9467
0.473035, 0.691075, 2.97158
0.473035, 0.891131, 3.85248
0.473035, 0.773732, 3.46544
0.473035, 0.7032, 3.89393
0.473035, 0.771199, 3.23755
0.473035, 0.83264, 4.38179
0.473035, 0.758152, 3.80714
0.473035, 0.834787, 3.68307
0.473035, 0.667612, 3.71943
0.424569, 0.177963, 4.46537
0.424569, 0.755355, 3.73292
0.424569, 0.89551, 3.36399
0.424569, 0.814692, 3.36191
0.424569, 0.783436, 3.34811
0.424569, 0.527585, 3.6741
0.424569, 0.818588, 3.54476
0.424569, 0.923624, 3.8118
0.424569, 0.79511, 4.00313
0.424569, 0.773334, 3.65401
0.381242, 0.0689893, 4.9702
0.381242, 0.4774, 2.96956
0.381242, 0.759479, 4.40056
0.381242, 0.827294, 3.96852
0.381242, 0.833483, 3.39459
0.381242, 0.783967, 3.58416
0.381242, 0.729373, 3.56757
0.381242, 0.65732, 3.35904
0.381242, 0.738941, 3.2739
0.381242, 0.784141, 3.5999
0.526573, 0.295863, 5.68309
0.526573, 0.721184, 4.35451
0.526573, 0.798297, 3.39352
0.526573, 0.655704, 4.19476
0.526573, 0.820891, 3.47749
0.526573, 0.767199, 3.88457
0.526573, 0.642233, 4.1753
0.526573, 0.611545, 4.05391
0.526573, 0.789635, 3.62577
0.526573, 0.760237, 3.8624
0.445346, 0.137589, 5.98499
0.38843, 0.077417, 5.38615
0.38843, 0.489644, 4.36587
0.38843, 0.836098, 3.55055
0.38843, 0.698663, 3.45023
0.38843, 0.732193, 4.14231
0.38843, 0.835169, 3.9529
0.38843, 0.815893, 3.28349
0.38843, 0.531674, 3.99028
0.38843, 0.866291, 3.65188
0.38843, 0.798215, 3.44156
0.505114, 0.112498, 5.87587
0.505114, 0.785559, 3.34214
0.505114, 0.614583, 3.73931
0.505114, 0.688192, 4.06142
0.505114, 0.725133, 4.57723
0.505114, 0.811792, 4.22558
0.505114, 0.866536, 3.75305
0.505114, 0.77833, 3.88439
0.505114, 0.890697, 4.02738
0.42786, 0.0464607, 5.28314
0.42786, 0.5711, 3.31572
0.42786, 0.598566, 3.80748
0.42786, 0.579202, 3.48732
0.42786, 0.774521, 3.82591
0.42786, 0.855121, 3.85348
0.42786, 0.878772, 3.9672
0.42786, 0.683292, 3.30771
0.42786, 0.858743, 4.17242
0.42786, 0.761656, 3.73322
0.412751, 0.245567, 5.7789
0.412751, 0.716531, 3.44411
0.412751, 0.721709, 3.84977
0.412751, 0.630304, 3.88654
0.412751, 0.796107, 3.52436
0.412751, 0.848099, 3.44805
0.412751, 0.763358, 3.9868
0.412751, 0.788453, 3.65242
0.412751, 0.750065, 3.02703
0.412751, 0.730206, 3.53422
0.64648, 0.339606, 5.09181
0.64648, 0.624041, 3.80583
0.64648, 0.720757, 4.18793
0.64648, 0.656537, 3.9692
0.64648, 0.511105, 4.19623
0.64648, 0.544321, 3.73088
0.45159, 0.174907, 4.59127
0.45159, 0.829522, 3.94878
0.45159, 0.87989, 3.99226
0.45159, 0.703774, 3.60394
0.45159, 0.81477, 3.18326
0.45159, 0.840583, 3.48617
0.45159, 0.807298, 3.52067
0.45159, 0.76759, 3.61716
0.45159, 0.834459, 3.9862
0.45159, 0.8549, 3.73751
0.517214, 0.0910574, 5.41256
0.517214, 0.413116, 3.67415
0.517214, 0.948322, 3.69153
0.517214, 0.776757, 3.62029
0.517214, 0.815135, 3.89344
0.517214, 0.840201, 4.17775
0.517214, 0.869805, 3.6284
0.517214, 0.788971, 3.71251
0.517214, 0.830049, 3.55179
0.517214, 0.758892, 3.59981
0.375517, 0.309733, 6.04354
0.375517, 0.882686, 3.28229
0.375517, 0.85379, 3.30936
0.375517, 0.861998, 3.61664
0.375517, 0.709673, 3.3603
0.375517, 0.85144, 3.28963
0.375517, 0.708753, 3.13432
0.375517, 0.826314, 3.55031
0.375517, 0.79508, 3.53326
0.375517, 0.825927, 3.64406
0.353197, 0.278338, 4.99917
0.353197, 0.655465, 3.27714
0.353197, 0.792356, 3.42088
0.353197, 0.648228, 3.16648
0.353197, 0.905762, 3.17291
0.353197, 0.827398, 3.50915
0.353197, 0.85726, 3.61873
0.353197, 0.836778, 3.81816
0.353197, 0.566553, 3.46524
0.353197, 0.757905, 3.42411
0.450871, 0.0719568, 5.63232
0.450871, 0.804122, 3.6729
0.450871, 0.668421, 3.23812
0.450871, 0.71371, 4.26021
0.450871, 0.833732, 3.84719
0.450871, 0.903953, 3.01095
0.450871, 0.638522, 4.21509
0.450871, 0.646806, 3.6349
0.450871, 0.589812, 3.56182
0.450871, 0.693088, 4.03755
0.277066, 0.294057, 5.60184
0.277066, 0.79061, 3.37417
0.277066, 0.852525, 3.3667
0.277066, 0.861767, 3.21745
0.277066, 0.608849, 3.3908
